2	0.000000581
4	0.000000340
8	0.000000501
16	0.000001102
32	0.000002103
64	0.000004509
128	0.000009638
256	0.000020489
512	0.000045365
1024	0.000095960
2048	0.000210005
4096	0.000456469
8192	0.000749711
16384	0.001357476
32768	0.001802914
65536	0.004432925
131072	0.008022963
262144	0.014773210
524288	0.026126222
1048576	0.060849578
2097152	0.108958902
4194304	0.226181070
8388608	0.448103813
16777216	0.969860507
