2	0.000211608
4	0.000139933
8	0.000227979
16	0.000127019
32	0.000085501
64	0.000118062
128	0.000107633
256	0.000086152
512	0.000131568
1024	0.000143200
2048	0.000246154
4096	0.000337997
8192	0.000539466
16384	0.001082678
32768	0.002318865
65536	0.004502986
131072	0.006941326
262144	0.012766762
524288	0.027161829
1048576	0.057542457
2097152	0.122260761
4194304	0.254324637
8388608	0.528323769
16777216	1.151998575
