2	0.000000591
4	0.000000320
8	0.000000581
16	0.000001062
32	0.000002034
64	0.000004157
128	0.000009027
256	0.000019257
512	0.000043001
1024	0.000090680
2048	0.000210025
4096	0.000426301
8192	0.000850909
16384	0.001846891
32768	0.004115094
65536	0.008585855
131072	0.018070661
262144	0.038977130
524288	0.084687765
1048576	0.182675244
2097152	0.378252765
4194304	0.789927782
8388608	1.622179382
16777216	3.324200101
